tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
165535a,14/07/2017 14:07,-21.599,S,114.485,E,-21.599,S,114.485,E,195,-10.86,0.93,5689.79,1.71,227.55,0.54
165535a,14/07/2017 20:54,-21.594,S,114.511,E,-21.594,S,114.511,E,195,-11.21,2.75,5692.54,6.79,227.83,0.41
165535a,14/07/2017 21:39,-21.609,S,114.49,E,-21.609,S,114.49,E,195,-7.76,2.74,5695.28,0.74,227.86,3.69
165535a,14/07/2017 22:26,-21.607,S,114.487,E,-21.607,S,114.487,E,195,-8.93,0.38,5695.66,0.79,227.89,0.48
165535a,15/07/2017 3:01,-21.629,S,114.457,E,-21.629,S,114.457,E,196,-16.6,3.95,5699.61,4.59,228.08,0.86
165535a,15/07/2017 7:39,-21.632,S,114.447,E,-21.632,S,114.447,E,196,-16.02,1.09,5700.7,4.62,228.28,0.24
165535a,15/07/2017 10:06,-21.605,S,114.453,E,-21.605,S,114.453,E,196,-25.78,3.07,5703.77,2.45,228.38,1.25
165535a,15/07/2017 10:32,-21.607,S,114.46,E,-21.607,S,114.46,E,196,-22.01,0.76,5704.53,0.44,228.4,1.74
165535a,15/07/2017 11:01,-21.603,S,114.461,E,-21.603,S,114.461,E,196,-23.4,0.46,5704.99,0.49,228.42,0.93
165535a,15/07/2017 22:53,-21.6,S,114.437,E,-21.6,S,114.437,E,196,-33.12,2.51,5707.5,11.86,228.91,0.21
165535a,15/07/2017 22:53,-21.599,S,114.449,E,-21.599,S,114.449,E,196,-31.15,1.25,5708.75,0,228.91,0
165535a,16/07/2017 2:36,-21.593,S,114.465,E,-21.593,S,114.465,E,197,-28.72,1.79,5710.54,3.72,229.07,0.48
165535a,16/07/2017 7:36,-21.594,S,114.463,E,-21.594,S,114.463,E,197,-28.88,0.24,5710.78,5.01,229.28,0.05
165535a,16/07/2017 10:52,-21.59,S,114.46,E,-21.59,S,114.46,E,197,-33.84,0.54,5711.32,3.25,229.41,0.17
165535a,16/07/2017 11:43,-21.595,S,114.458,E,-21.595,S,114.458,E,197,-30.52,0.59,5711.91,0.86,229.45,0.69
165535a,16/07/2017 15:04,-21.603,S,114.454,E,-21.603,S,114.454,E,197,-26.45,0.98,5712.89,3.35,229.59,0.29
165535a,16/07/2017 22:07,-21.604,S,114.456,E,-21.604,S,114.456,E,197,-25.07,0.24,5713.13,7.04,229.88,0.03
165535a,16/07/2017 23:47,-21.602,S,114.455,E,-21.602,S,114.455,E,197,-26.54,0.25,5713.38,1.67,229.95,0.15
165535a,17/07/2017 0:33,-21.6,S,114.45,E,-21.6,S,114.45,E,198,-30,0.56,5713.94,0.77,229.98,0.72
165535a,17/07/2017 7:23,-21.613,S,114.44,E,-21.613,S,114.44,E,198,-23.66,1.78,5715.72,6.83,230.27,0.26
165535a,17/07/2017 8:57,-21.61,S,114.449,E,-21.61,S,114.449,E,198,-24.17,0.99,5716.71,1.57,230.33,0.63
165535a,17/07/2017 9:32,-21.607,S,114.454,E,-21.607,S,114.454,E,198,-24.28,0.62,5717.33,0.58,230.36,1.08
165535a,17/07/2017 11:10,-21.606,S,114.464,E,-21.606,S,114.464,E,198,-20.89,1.04,5718.37,1.63,230.42,0.64
165535a,17/07/2017 12:16,-21.598,S,114.455,E,-21.598,S,114.455,E,198,-29.36,1.29,5719.66,1.1,230.47,1.17
165535a,17/07/2017 18:42,-21.579,S,114.458,E,-21.579,S,114.458,E,198,-45.24,2.14,5721.8,6.44,230.74,0.33
165535a,17/07/2017 22:00,-21.579,S,114.462,E,-21.579,S,114.462,E,198,-43.01,0.41,5722.21,3.3,230.88,0.12
165535a,18/07/2017 1:52,-21.574,S,114.465,E,-21.574,S,114.465,E,199,-46.48,0.64,5722.85,3.86,231.04,0.17
165535a,18/07/2017 10:43,-21.554,S,114.475,E,-21.554,S,114.475,E,199,-62.18,2.46,5725.31,8.85,231.41,0.28
165535a,18/07/2017 14:18,-21.579,S,114.498,E,-21.579,S,114.498,E,199,-23.78,3.66,5728.97,3.59,231.55,1.02
165535a,18/07/2017 21:19,-21.592,S,114.485,E,-21.592,S,114.485,E,199,-16.86,1.98,5730.95,7.02,231.85,0.28
165535a,19/07/2017 22:52,-21.594,S,114.473,E,-21.594,S,114.473,E,200,-22.86,1.26,5732.21,25.54,232.91,0.05
165535a,19/07/2017 23:09,-21.59,S,114.492,E,-21.59,S,114.492,E,200,-15.14,2.02,5734.23,0.28,232.92,7.19
165535a,20/07/2017 1:11,-21.585,S,114.5,E,-21.585,S,114.5,E,201,-16.3,1,5735.23,2.04,233.01,0.49
165535a,20/07/2017 9:38,-21.601,S,114.47,E,-21.601,S,114.47,E,201,-19.5,3.58,5738.81,8.45,233.36,0.42
165535a,20/07/2017 14:34,-21.595,S,114.473,E,-21.595,S,114.473,E,201,-22.02,0.74,5739.55,4.93,233.57,0.15
165535a,20/07/2017 22:35,-21.593,S,114.474,E,-21.593,S,114.474,E,201,-23.04,0.25,5739.8,8.02,233.9,0.03
165535a,20/07/2017 23:38,-21.601,S,114.472,E,-21.601,S,114.472,E,201,-18.22,0.91,5740.71,1.05,233.94,0.86
165535a,21/07/2017 0:51,-21.594,S,114.479,E,-21.594,S,114.479,E,202,-18.9,1.06,5741.77,1.2,233.99,0.88
165535a,21/07/2017 2:32,-21.589,S,114.485,E,-21.589,S,114.485,E,202,-19.44,0.83,5742.6,1.69,234.06,0.49
165535a,21/07/2017 9:04,-21.58,S,114.501,E,-21.58,S,114.501,E,202,-21.93,1.94,5744.54,6.53,234.34,0.3
165535a,21/07/2017 13:15,-21.598,S,114.48,E,-21.598,S,114.48,E,202,-14.88,2.96,5747.5,4.18,234.51,0.71
165535a,21/07/2017 19:27,-21.602,S,114.476,E,-21.602,S,114.476,E,202,-15.46,0.61,5748.11,6.2,234.77,0.1
165535a,21/07/2017 22:41,-21.595,S,114.468,E,-21.595,S,114.468,E,202,-25.32,1.14,5749.25,3.23,234.9,0.35
165535a,22/07/2017 2:10,-21.595,S,114.515,E,-21.595,S,114.515,E,203,-11.95,4.86,5754.11,3.48,235.05,1.39
165535a,22/07/2017 7:58,-21.616,S,114.525,E,-21.616,S,114.525,E,203,-14.96,2.56,5756.67,5.8,235.29,0.44
165535a,22/07/2017 10:17,-21.611,S,114.522,E,-21.611,S,114.522,E,203,-13.1,0.64,5757.31,2.31,235.39,0.28
165535a,22/07/2017 22:31,-21.591,S,114.509,E,-21.591,S,114.509,E,203,-13.04,2.6,5759.91,12.25,235.9,0.21
165535a,22/07/2017 22:32,-21.603,S,114.469,E,-21.603,S,114.469,E,203,-19.51,4.35,5764.26,0.01,235.9,364.19
165535a,23/07/2017 21:14,-21.597,S,114.528,E,-21.597,S,114.528,E,204,-17.35,6.14,5770.4,22.69,236.84,0.27
165535a,23/07/2017 22:52,-21.611,S,114.474,E,-21.611,S,114.474,E,204,-14.65,5.8,5776.2,1.65,236.91,3.53
165535a,24/07/2017 9:40,-21.608,S,114.463,E,-21.608,S,114.463,E,205,-20.46,1.19,5777.39,10.8,237.36,0.11
165535a,24/07/2017 12:33,-21.616,S,114.464,E,-21.616,S,114.464,E,205,-16.91,0.9,5778.29,2.88,237.48,0.31
165535a,24/07/2017 21:30,-21.628,S,114.454,E,-21.628,S,114.454,E,205,-16.97,1.69,5779.98,8.94,237.85,0.19
165535a,25/07/2017 7:26,-21.602,S,114.457,E,-21.602,S,114.457,E,206,-25.64,2.91,5782.89,9.93,238.27,0.29
165535a,25/07/2017 22:38,-21.59,S,114.383,E,-21.59,S,114.383,E,206,-45.04,7.77,5790.66,15.21,238.9,0.51
165535a,26/07/2017 2:25,-21.621,S,114.528,E,-21.621,S,114.528,E,207,-17.73,15.4,5806.06,3.79,239.06,4.07
165535a,26/07/2017 9:45,-21.569,S,114.592,E,-21.569,S,114.592,E,207,-35.16,8.8,5814.86,7.32,239.36,1.2
165535a,26/07/2017 18:34,-21.556,S,114.624,E,-21.556,S,114.624,E,207,-34.76,3.62,5818.48,8.82,239.73,0.41
165535a,26/07/2017 21:51,-21.575,S,114.65,E,-21.575,S,114.65,E,207,-13,3.42,5821.9,3.29,239.87,1.04
165535a,26/07/2017 23:52,-21.569,S,114.641,E,-21.569,S,114.641,E,207,-19.12,1.15,5823.05,2.01,239.95,0.57
165535a,27/07/2017 7:05,-21.574,S,114.684,E,-21.574,S,114.684,E,208,-20.08,4.49,5827.54,7.21,240.25,0.62
165535a,27/07/2017 10:17,-21.579,S,114.706,E,-21.579,S,114.706,E,208,-22.51,2.34,5829.88,3.2,240.39,0.73
165535a,27/07/2017 11:03,-21.569,S,114.702,E,-21.569,S,114.702,E,208,-31.14,1.19,5831.07,0.78,240.42,1.52
165535a,27/07/2017 14:30,-21.539,S,114.695,E,-21.539,S,114.695,E,208,-45.51,3.42,5834.49,3.45,240.56,0.99
165535a,27/07/2017 23:20,-21.545,S,114.69,E,-21.545,S,114.69,E,208,-42.9,0.85,5835.34,8.82,240.93,0.1
165535a,27/07/2017 23:20,-21.519,S,114.737,E,-21.519,S,114.737,E,208,-19.22,5.66,5841,0,240.93,0
165535a,28/07/2017 1:42,-21.513,S,114.712,E,-21.513,S,114.712,E,209,-42.4,2.67,5843.67,2.37,241.03,1.13
165535a,28/07/2017 6:51,-21.526,S,114.708,E,-21.526,S,114.708,E,209,-44.2,1.51,5845.18,5.16,241.24,0.29
165535a,28/07/2017 12:37,-21.503,S,114.72,E,-21.503,S,114.72,E,209,-39.74,2.85,5848.03,5.76,241.48,0.49
165535a,28/07/2017 22:46,-21.474,S,114.727,E,-21.474,S,114.727,E,209,-52.33,3.31,5851.34,10.16,241.91,0.33
165535a,29/07/2017 1:23,-21.561,S,114.674,E,-21.561,S,114.674,E,210,-27.81,11.13,5862.47,2.61,242.02,4.26
165535a,29/07/2017 22:05,-21.56,S,114.64,E,-21.56,S,114.64,E,210,-27.04,3.52,5865.99,20.69,242.88,0.17
165535a,29/07/2017 22:16,-21.566,S,114.655,E,-21.566,S,114.655,E,210,-20.86,1.69,5867.68,0.19,242.89,8.69
165535a,30/07/2017 1:09,-21.577,S,114.649,E,-21.577,S,114.649,E,211,-11.44,1.37,5869.05,2.88,243.01,0.48
165535a,30/07/2017 1:57,-21.567,S,114.653,E,-21.567,S,114.653,E,211,-19.9,1.19,5870.24,0.8,243.04,1.49
165535a,30/07/2017 21:47,-21.567,S,114.598,E,-21.567,S,114.598,E,211,-35.21,5.69,5875.93,19.83,243.87,0.29
165535a,30/07/2017 22:47,-21.58,S,114.595,E,-21.58,S,114.595,E,211,-25.72,1.48,5877.41,1,243.91,1.48
165535a,31/07/2017 0:49,-21.566,S,114.598,E,-21.566,S,114.598,E,212,-36.07,1.59,5879,2.02,243.99,0.79
165535a,31/07/2017 8:03,-21.576,S,114.588,E,-21.576,S,114.588,E,212,-31.25,1.52,5880.52,7.24,244.29,0.21
165535a,1/08/2017 0:25,-21.61,S,114.559,E,-21.61,S,114.559,E,213,-26.4,4.83,5885.35,16.37,244.98,0.3
165535a,1/08/2017 22:38,-21.643,S,114.528,E,-21.643,S,114.528,E,213,-25.25,4.88,5890.23,22.21,245.9,0.22
165535a,2/08/2017 9:16,-21.586,S,114.503,E,-21.586,S,114.503,E,214,-15.96,6.85,5897.08,10.64,246.34,0.64
165535a,2/08/2017 9:29,-21.602,S,114.472,E,-21.602,S,114.472,E,214,-17.95,3.67,5900.75,0.21,246.35,17.69
165535a,3/08/2017 9:07,-21.608,S,114.402,E,-21.608,S,114.402,E,215,-24.29,7.28,5908.03,23.64,247.34,0.31
165535a,3/08/2017 18:47,-21.602,S,114.43,E,-21.602,S,114.43,E,215,-32.66,2.97,5911,9.66,247.74,0.31
165535a,3/08/2017 23:04,-21.603,S,114.418,E,-21.603,S,114.418,E,215,-32.1,1.25,5912.25,4.29,247.92,0.29
165535a,3/08/2017 23:16,-21.6,S,114.424,E,-21.6,S,114.424,E,215,-34.56,0.71,5912.96,0.21,247.93,3.42
165535a,4/08/2017 1:04,-21.595,S,114.422,E,-21.595,S,114.422,E,216,-40.69,0.59,5913.55,1.8,248,0.33
165535a,4/08/2017 10:08,-21.597,S,114.418,E,-21.597,S,114.418,E,216,-38.66,0.47,5914.02,9.05,248.38,0.05
165535a,4/08/2017 10:09,-21.605,S,114.419,E,-21.605,S,114.419,E,216,-30.23,0.9,5914.92,0.02,248.38,37.24
165535a,4/08/2017 11:50,-21.603,S,114.427,E,-21.603,S,114.427,E,216,-31.95,0.86,5915.78,1.67,248.45,0.51
165535a,4/08/2017 13:32,-21.607,S,114.443,E,-21.607,S,114.443,E,216,-27.13,1.71,5917.49,1.71,248.52,1
165535a,4/08/2017 15:07,-21.608,S,114.446,E,-21.608,S,114.446,E,216,-25.93,0.33,5917.82,1.58,248.59,0.21
165535a,4/08/2017 22:34,-21.596,S,114.478,E,-21.596,S,114.478,E,216,-17.88,3.57,5921.39,7.46,248.9,0.48
165535a,5/08/2017 7:00,-21.598,S,114.459,E,-21.598,S,114.459,E,217,-27.42,1.98,5923.37,8.44,249.25,0.23
165535a,5/08/2017 20:06,-21.597,S,114.482,E,-21.597,S,114.482,E,217,-14.4,2.38,5925.75,13.09,249.8,0.18
165535a,5/08/2017 22:29,-21.612,S,114.474,E,-21.612,S,114.474,E,217,-14.42,1.86,5927.61,2.39,249.9,0.78
165535a,5/08/2017 23:11,-21.611,S,114.471,E,-21.611,S,114.471,E,217,-16.04,0.33,5927.94,0.71,249.92,0.47
165535a,5/08/2017 23:40,-21.604,S,114.458,E,-21.604,S,114.458,E,217,-24.22,1.55,5929.49,0.47,249.94,3.3
165535a,6/08/2017 9:06,-21.6,S,114.469,E,-21.6,S,114.469,E,218,-20.46,1.22,5930.71,9.43,250.34,0.13
165535a,6/08/2017 23:03,-21.596,S,114.47,E,-21.596,S,114.47,E,218,-23.16,0.46,5931.17,13.95,250.92,0.03
165535a,7/08/2017 10:14,-21.609,S,114.464,E,-21.609,S,114.464,E,219,-19.69,1.57,5932.74,11.18,251.38,0.14
165535a,7/08/2017 15:00,-21.61,S,114.463,E,-21.61,S,114.463,E,219,-19.63,0.15,5932.89,4.77,251.58,0.03
165535a,7/08/2017 15:47,-21.61,S,114.462,E,-21.61,S,114.462,E,219,-19.97,0.1,5932.99,0.78,251.62,0.13
165535a,7/08/2017 17:58,-21.608,S,114.457,E,-21.608,S,114.457,E,219,-22.65,0.56,5933.55,2.19,251.71,0.26
165535a,7/08/2017 19:30,-21.608,S,114.459,E,-21.608,S,114.459,E,219,-21.92,0.21,5933.76,1.54,251.77,0.14
165535a,7/08/2017 21:44,-21.617,S,114.467,E,-21.617,S,114.467,E,219,-15.88,1.3,5935.06,2.22,251.86,0.58
165535a,8/08/2017 0:34,-21.624,S,114.475,E,-21.624,S,114.475,E,220,-14.1,1.14,5936.2,2.85,251.98,0.4
165535a,8/08/2017 1:16,-21.624,S,114.476,E,-21.624,S,114.476,E,220,-13.87,0.1,5936.3,0.69,252.01,0.14
165535a,8/08/2017 11:23,-21.6,S,114.469,E,-21.6,S,114.469,E,220,-20.46,2.77,5939.07,10.11,252.43,0.27
165535a,8/08/2017 22:55,-21.595,S,114.479,E,-21.595,S,114.479,E,220,-18.06,1.18,5940.25,11.53,252.91,0.1
165535a,9/08/2017 2:39,-21.596,S,114.482,E,-21.596,S,114.482,E,221,-15.24,0.33,5940.58,3.74,253.07,0.09
165535a,9/08/2017 10:48,-21.599,S,114.479,E,-21.599,S,114.479,E,221,-14.7,0.46,5941.04,8.16,253.41,0.06
165535a,9/08/2017 12:52,-21.6,S,114.481,E,-21.6,S,114.481,E,221,-12.54,0.24,5941.28,2.05,253.49,0.12
165535a,9/08/2017 23:13,-21.594,S,114.475,E,-21.594,S,114.475,E,221,-21.54,0.91,5942.19,10.36,253.93,0.09
165535a,10/08/2017 2:19,-21.596,S,114.481,E,-21.596,S,114.481,E,222,-15.9,0.66,5942.85,3.1,254.06,0.21
165535a,10/08/2017 13:06,-21.596,S,114.464,E,-21.596,S,114.464,E,222,-26.68,1.76,5944.61,10.79,254.5,0.16
165535a,10/08/2017 23:52,-21.599,S,114.464,E,-21.599,S,114.464,E,222,-24.13,0.33,5944.94,10.77,254.95,0.03
165535a,11/08/2017 12:09,-21.6,S,114.464,E,-21.6,S,114.464,E,223,-23.28,0.11,5945.05,12.28,255.47,0.01
165535a,11/08/2017 20:30,-21.593,S,114.462,E,-21.593,S,114.462,E,223,-30.24,0.81,5945.86,8.35,255.81,0.1
165535a,11/08/2017 21:38,-21.585,S,114.463,E,-21.585,S,114.463,E,223,-36.56,0.9,5946.76,1.13,255.86,0.8
165535a,11/08/2017 22:15,-21.581,S,114.458,E,-21.581,S,114.458,E,223,-43.13,0.68,5947.44,0.61,255.89,1.12
165535a,11/08/2017 23:19,-21.58,S,114.456,E,-21.58,S,114.456,E,223,-45.29,0.24,5947.68,1.07,255.93,0.22
165535a,11/08/2017 23:47,-21.577,S,114.452,E,-21.577,S,114.452,E,223,-50.71,0.53,5948.21,0.47,255.95,1.12
165535a,12/08/2017 0:01,-21.579,S,114.456,E,-21.579,S,114.456,E,224,-46.35,0.47,5948.68,0.23,255.96,2.06
165535a,12/08/2017 1:34,-21.595,S,114.446,E,-21.595,S,114.446,E,224,-35.68,2.06,5950.74,1.55,256.02,1.33
165535a,12/08/2017 7:26,-21.609,S,114.438,E,-21.609,S,114.438,E,224,-26.7,1.76,5952.5,5.86,256.27,0.3
165535a,12/08/2017 8:59,-21.62,S,114.454,E,-21.62,S,114.454,E,224,-18.43,2.06,5954.56,1.56,256.33,1.32
165535a,12/08/2017 21:39,-21.591,S,114.473,E,-21.591,S,114.473,E,224,-25.38,3.78,5958.34,12.67,256.86,0.3
165535a,12/08/2017 22:56,-21.595,S,114.47,E,-21.595,S,114.47,E,224,-24,0.54,5958.88,1.27,256.91,0.42
165535a,12/08/2017 23:21,-21.591,S,114.465,E,-21.591,S,114.465,E,224,-30.41,0.68,5959.56,0.41,256.93,1.64
165535a,13/08/2017 1:15,-21.594,S,114.463,E,-21.594,S,114.463,E,225,-28.88,0.39,5959.95,1.9,257.01,0.21
165535a,13/08/2017 2:59,-21.592,S,114.445,E,-21.592,S,114.445,E,225,-38.83,1.88,5961.83,1.73,257.08,1.09
165535a,13/08/2017 8:51,-21.622,S,114.448,E,-21.622,S,114.448,E,225,-18.81,3.35,5965.18,5.87,257.33,0.57
165535a,13/08/2017 8:51,-21.613,S,114.459,E,-21.613,S,114.459,E,225,-19.56,1.52,5966.7,0,257.33,0
165535a,13/08/2017 10:33,-21.615,S,114.462,E,-21.615,S,114.462,E,225,-17.83,0.38,5967.08,1.7,257.4,0.22
165535a,13/08/2017 11:17,-21.614,S,114.46,E,-21.614,S,114.46,E,225,-18.82,0.24,5967.32,0.74,257.43,0.32
165535a,13/08/2017 12:02,-21.613,S,114.46,E,-21.613,S,114.46,E,225,-19.27,0.11,5967.43,0.74,257.46,0.15
165535a,13/08/2017 13:41,-21.599,S,114.47,E,-21.599,S,114.47,E,225,-20.64,1.87,5969.3,1.65,257.53,1.14
165535a,13/08/2017 18:27,-21.578,S,114.454,E,-21.578,S,114.454,E,225,-48.52,2.86,5972.16,4.77,257.73,0.6
165535a,13/08/2017 22:32,-21.588,S,114.441,E,-21.588,S,114.441,E,225,-44.13,1.75,5973.91,4.09,257.9,0.43
165535a,13/08/2017 22:51,-21.588,S,114.453,E,-21.588,S,114.453,E,225,-39.23,1.24,5975.15,0.32,257.91,3.89
165535a,13/08/2017 23:17,-21.587,S,114.455,E,-21.587,S,114.455,E,225,-39.07,0.24,5975.39,0.42,257.93,0.57
165535a,14/08/2017 0:56,-21.586,S,114.454,E,-21.586,S,114.454,E,226,-40.48,0.15,5975.54,1.65,258,0.09
165535a,14/08/2017 2:41,-21.615,S,114.481,E,-21.615,S,114.481,E,226,-11.01,4.27,5979.81,1.74,258.07,2.45
165535a,14/08/2017 18:12,-21.639,S,114.534,E,-21.639,S,114.534,E,226,-25.25,6.1,5985.91,15.53,258.72,0.39
165535a,14/08/2017 23:14,-21.634,S,114.509,E,-21.634,S,114.509,E,226,-16.96,2.65,5988.56,5.02,258.93,0.53
165535a,15/08/2017 2:13,-21.617,S,114.521,E,-21.617,S,114.521,E,227,-13.2,2.26,5990.82,3,259.05,0.75
165535a,15/08/2017 6:52,-21.598,S,114.515,E,-21.598,S,114.515,E,227,-9.7,2.2,5993.02,4.64,259.24,0.47
165535a,15/08/2017 8:32,-21.598,S,114.491,E,-21.598,S,114.491,E,227,-8.25,2.48,5995.5,1.67,259.31,1.48
165535a,15/08/2017 22:56,-21.593,S,114.471,E,-21.593,S,114.471,E,227,-25.02,2.14,5997.64,14.4,259.91,0.15
165535a,15/08/2017 23:18,-21.592,S,114.47,E,-21.592,S,114.47,E,227,-26.52,0.15,5997.79,0.36,259.93,0.42
165535a,16/08/2017 1:54,-21.574,S,114.485,E,-21.574,S,114.485,E,228,-34.94,2.53,6000.32,2.6,260.04,0.97
165535a,16/08/2017 10:09,-21.567,S,114.506,E,-21.567,S,114.506,E,228,-36.29,2.31,6002.63,8.25,260.38,0.28
165535a,16/08/2017 23:57,-21.599,S,114.481,E,-21.599,S,114.481,E,228,-13.38,4.4,6007.03,13.8,260.96,0.32
165535a,17/08/2017 1:39,-21.596,S,114.483,E,-21.596,S,114.483,E,229,-14.58,0.39,6007.42,1.71,261.03,0.23
165535a,17/08/2017 10:05,-21.601,S,114.475,E,-21.601,S,114.475,E,229,-16.29,1,6008.42,8.43,261.38,0.12
165535a,17/08/2017 22:39,-21.604,S,114.475,E,-21.604,S,114.475,E,229,-15.66,0.33,6008.75,12.56,261.9,0.03
165535a,18/08/2017 7:58,-21.611,S,114.481,E,-21.611,S,114.481,E,230,-11.42,1,6009.75,9.32,262.29,0.11
165535a,18/08/2017 10:53,-21.61,S,114.48,E,-21.61,S,114.48,E,230,-12,0.15,6009.9,2.92,262.41,0.05
165535a,18/08/2017 11:16,-21.6,S,114.471,E,-21.6,S,114.471,E,230,-19.14,1.45,6011.35,0.37,262.43,3.91
165535a,18/08/2017 22:28,-21.601,S,114.467,E,-21.601,S,114.467,E,230,-21.43,0.43,6011.78,11.2,262.89,0.04
165535a,18/08/2017 23:32,-21.609,S,114.468,E,-21.609,S,114.468,E,230,-18.1,0.9,6012.68,1.07,262.94,0.84
165535a,19/08/2017 12:32,-21.629,S,114.452,E,-21.629,S,114.452,E,231,-16.92,2.77,6015.45,13,263.48,0.21
165535a,19/08/2017 13:20,-21.597,S,114.471,E,-21.597,S,114.471,E,231,-21.66,4.07,6019.52,0.8,263.51,5.11
165535a,19/08/2017 21:22,-21.608,S,114.488,E,-21.608,S,114.488,E,231,-8.53,2.14,6021.66,8.04,263.85,0.27
165535a,19/08/2017 22:58,-21.607,S,114.493,E,-21.607,S,114.493,E,231,-6.24,0.53,6022.19,1.6,263.92,0.33
165535a,20/08/2017 0:33,-21.603,S,114.495,E,-21.603,S,114.495,E,232,-4.58,0.49,6022.68,1.59,263.98,0.31
165535a,20/08/2017 7:25,-21.606,S,114.499,E,-21.606,S,114.499,E,232,-3.27,0.53,6023.21,6.87,264.27,0.08
165535a,20/08/2017 10:02,-21.631,S,114.488,E,-21.631,S,114.488,E,232,-14.14,3.01,6026.22,2.61,264.38,1.15
165535a,20/08/2017 22:53,-21.657,S,114.515,E,-21.657,S,114.515,E,232,-28.82,4.02,6030.24,12.86,264.91,0.31
165535a,21/08/2017 1:01,-21.619,S,114.46,E,-21.619,S,114.46,E,233,-17.38,7.09,6037.33,2.13,265,3.33
165535a,21/08/2017 13:29,-21.615,S,114.492,E,-21.615,S,114.492,E,233,-7.71,3.34,6040.67,12.46,265.52,0.27
165535a,21/08/2017 23:40,-21.611,S,114.464,E,-21.611,S,114.464,E,233,-18.9,2.93,6043.6,10.2,265.95,0.29
165535a,22/08/2017 1:27,-21.601,S,114.468,E,-21.601,S,114.468,E,234,-20.78,1.19,6044.79,1.78,266.02,0.67
165535a,22/08/2017 13:53,-21.617,S,114.465,E,-21.617,S,114.465,E,234,-16.39,1.81,6046.6,12.42,266.54,0.15
165535a,22/08/2017 15:38,-21.615,S,114.456,E,-21.615,S,114.456,E,234,-19.42,0.96,6047.56,1.76,266.61,0.54
165535a,22/08/2017 21:39,-21.601,S,114.45,E,-21.601,S,114.45,E,234,-29.4,1.68,6049.24,6.01,266.86,0.28
