tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
152612,26/11/2015 21:52,-19.903,S,117.939,E,-19.903,S,117.939,E,330,-40.76,28.67,27.75,6.22,21769.97,7.3,84.02,0.85
152612,26/11/2015 22:43,-19.885,S,117.952,E,-19.885,S,117.952,E,330,-41.78,28.72,27.77,2.42,21772.39,0.85,84.05,2.85
152612,27/11/2015 0:02,-19.904,S,117.942,E,-19.904,S,117.942,E,331,-40.64,28.67,27.75,2.36,21774.75,1.32,84.11,1.78
152612,27/11/2015 1:45,-19.929,S,117.968,E,-19.929,S,117.968,E,331,-38.18,28.61,27.73,3.89,21778.64,1.72,84.18,2.26
152612,27/11/2015 5:10,-19.925,S,117.954,E,-19.925,S,117.954,E,331,-38.5,28.62,27.74,1.53,21780.17,3.42,84.32,0.45
152612,27/11/2015 9:31,-19.913,S,117.966,E,-19.913,S,117.966,E,331,-39.23,28.65,27.74,1.83,21782,4.35,84.5,0.42
152612,27/11/2015 10:33,-19.936,S,117.934,E,-19.936,S,117.934,E,331,-38.8,28.6,27.72,4.22,21786.22,1.03,84.54,4.11
152612,27/11/2015 12:30,-19.94,S,117.925,E,-19.94,S,117.925,E,331,-38.6,28.59,27.72,1.04,21787.26,1.96,84.63,0.53
152612,27/11/2015 13:33,-19.945,S,117.926,E,-19.945,S,117.926,E,331,-38.3,28.58,27.72,0.57,21787.83,1.04,84.67,0.55
152612,27/11/2015 18:14,-19.968,S,117.906,E,-19.968,S,117.906,E,331,-37.51,28.56,27.71,3.31,21791.14,4.7,84.86,0.7
152612,27/11/2015 20:47,-19.963,S,117.918,E,-19.963,S,117.918,E,331,-37.16,28.55,27.71,1.37,21792.51,2.54,84.97,0.54
152612,27/11/2015 21:41,-19.894,S,117.948,E,-19.894,S,117.948,E,331,-41.36,28.69,27.76,8.3,21800.81,0.91,85.01,9.17
152612,27/11/2015 21:45,-19.894,S,117.948,E,-19.894,S,117.948,E,331,-41.36,28.69,27.76,0,21800.81,0.06,85.01,0
152612,27/11/2015 22:17,-19.896,S,117.951,E,-19.896,S,117.951,E,331,-41.18,28.69,27.76,0.38,21801.19,0.53,85.03,0.71
152612,27/11/2015 23:50,-19.94,S,117.947,E,-19.94,S,117.947,E,331,-37.78,28.58,27.72,4.92,21806.11,1.56,85.1,3.15
152612,28/11/2015 9:07,-19.904,S,117.978,E,-19.904,S,117.978,E,332,-39.08,28.67,27.74,5.16,21811.27,9.28,85.48,0.56
152612,28/11/2015 13:05,-19.944,S,117.944,E,-19.944,S,117.944,E,332,-37.72,28.57,27.72,5.7,21816.97,3.97,85.65,1.43
152612,28/11/2015 19:52,-19.925,S,117.985,E,-19.925,S,117.985,E,332,-37.5,28.62,27.73,4.78,21821.75,6.77,85.93,0.71
152612,28/11/2015 21:21,-19.897,S,117.949,E,-19.897,S,117.949,E,332,-41.18,28.69,27.76,4.89,21826.64,1.48,85.99,3.3
152612,28/11/2015 21:24,-19.895,S,117.951,E,-19.895,S,117.951,E,332,-41.24,28.69,27.76,0.31,21826.95,0.05,86,6.49
152612,28/11/2015 21:57,-19.891,S,117.949,E,-19.891,S,117.949,E,332,-41.54,28.7,27.76,0.49,21827.44,0.55,86.02,0.89
152612,28/11/2015 23:12,-19.885,S,117.943,E,-19.885,S,117.943,E,332,-41.9,28.72,27.77,0.92,21828.36,1.25,86.07,0.74
152612,29/11/2015 1:07,-19.899,S,117.949,E,-19.899,S,117.949,E,333,-41.06,28.68,27.76,1.68,21830.04,1.93,86.15,0.87
152612,29/11/2015 6:35,-19.894,S,117.932,E,-19.894,S,117.932,E,333,-41.44,28.7,27.76,1.86,21831.9,5.45,86.38,0.34
152612,29/11/2015 8:06,-19.928,S,117.917,E,-19.928,S,117.917,E,333,-39.32,28.62,27.73,4.1,21836,1.53,86.44,2.69
152612,29/11/2015 8:43,-19.911,S,117.98,E,-19.911,S,117.98,E,333,-38.54,28.65,27.74,6.86,21842.86,0.62,86.47,11.13
152612,29/11/2015 12:52,-19.89,S,117.991,E,-19.89,S,117.991,E,333,-39.92,28.69,27.74,2.61,21845.47,4.14,86.64,0.63
152612,29/11/2015 21:13,-19.918,S,118.005,E,-19.918,S,118.005,E,333,-37.62,28.64,27.73,3.44,21848.91,8.35,86.99,0.41
152612,29/11/2015 21:33,-19.917,S,118.006,E,-19.917,S,118.006,E,333,-37.62,28.64,27.73,0.15,21849.06,0.35,87,0.43
152612,29/11/2015 23:08,-19.917,S,118.031,E,-19.917,S,118.031,E,333,-36.96,28.64,27.72,2.62,21851.68,1.58,87.07,1.66
152612,30/11/2015 1:42,-19.913,S,118.041,E,-19.913,S,118.041,E,334,-36.76,28.64,27.72,1.14,21852.82,2.56,87.18,0.44
152612,30/11/2015 2:29,-19.935,S,117.976,E,-19.935,S,117.976,E,334,-37.3,28.6,27.73,7.23,21860.05,0.78,87.21,9.24
152612,30/11/2015 8:20,-19.961,S,117.892,E,-19.961,S,117.892,E,334,-38.34,28.56,27.7,9.25,21869.3,5.86,87.45,1.58
152612,30/11/2015 14:51,-19.926,S,117.934,E,-19.926,S,117.934,E,334,-39.4,28.62,27.73,5.87,21875.17,6.51,87.72,0.9
152612,30/11/2015 21:13,-19.939,S,117.904,E,-19.939,S,117.904,E,334,-39.42,28.6,27.72,3.46,21878.63,6.36,87.99,0.54
152612,30/11/2015 21:13,-19.932,S,117.915,E,-19.932,S,117.915,E,334,-39.18,28.61,27.73,1.39,21880.02,0.01,87.99,217.57
152612,30/11/2015 21:52,-19.884,S,117.894,E,-19.884,S,117.894,E,334,-43.32,28.73,27.76,5.78,21885.8,0.65,88.02,8.93
152612,1/12/2015 21:24,-19.907,S,117.958,E,-19.907,S,117.958,E,335,-39.88,28.66,28.09,7.17,21892.97,23.53,89,0.3
152612,1/12/2015 22:33,-19.888,S,117.936,E,-19.888,S,117.936,E,335,-41.72,28.71,28.06,3.13,21896.1,1.15,89.04,2.71
152612,1/12/2015 23:00,-19.897,S,117.945,E,-19.897,S,117.945,E,335,-41.18,28.69,28.07,1.38,21897.48,0.44,89.06,3.12
152612,2/12/2015 1:03,-19.887,S,117.895,E,-19.887,S,117.895,E,336,-43.08,28.46,28.04,5.35,21902.83,2.05,89.15,2.61
152612,2/12/2015 7:39,-19.914,S,117.915,E,-19.914,S,117.915,E,336,-40.4,28.4,28.02,3.66,21906.49,6.6,89.42,0.55
152612,2/12/2015 9:02,-19.912,S,117.878,E,-19.912,S,117.878,E,336,-42.28,28.66,27.97,3.88,21910.37,1.38,89.48,2.81
152612,2/12/2015 10:46,-19.926,S,117.913,E,-19.926,S,117.913,E,336,-39.66,28.62,28.01,3.98,21914.35,1.73,89.55,2.3
152612,2/12/2015 20:40,-19.913,S,117.897,E,-19.913,S,117.897,E,336,-41.4,28.66,28,2.21,21916.56,9.9,89.97,0.22
152612,2/12/2015 21:54,-19.911,S,117.959,E,-19.911,S,117.959,E,336,-39.5,28.65,28.09,6.49,21923.05,1.24,90.02,5.23
152612,3/12/2015 1:20,-19.913,S,117.954,E,-19.913,S,117.954,E,337,-39.39,28.34,28.09,0.57,21923.62,3.43,90.16,0.17
152612,3/12/2015 2:21,-19.922,S,117.983,E,-19.922,S,117.983,E,337,-37.7,28.39,28.12,3.2,21926.82,1.01,90.2,3.17
152612,3/12/2015 5:42,-19.916,S,117.981,E,-19.916,S,117.981,E,337,-38.18,28.38,28.12,0.7,21927.52,3.36,90.34,0.21
152612,3/12/2015 10:24,-19.906,S,117.948,E,-19.906,S,117.948,E,337,-40.32,28.33,28.07,3.63,21931.15,4.69,90.54,0.77
152612,3/12/2015 13:44,-19.974,S,117.994,E,-19.974,S,117.994,E,337,-33.92,28.46,28.16,8.97,21940.12,3.35,90.68,2.68
152612,3/12/2015 18:46,-19.966,S,118.007,E,-19.966,S,118.007,E,337,-34.04,28.48,28.16,1.63,21941.75,5.03,90.89,0.32
152612,3/12/2015 21:29,-19.927,S,118.003,E,-19.927,S,118.003,E,337,-37.2,28.43,28.14,4.36,21946.11,2.71,91,1.61
152612,3/12/2015 22:01,-19.913,S,117.957,E,-19.913,S,117.957,E,337,-39.35,28.35,28.09,5.06,21951.17,0.54,91.02,9.29
152612,3/12/2015 22:16,-19.912,S,117.955,E,-19.912,S,117.955,E,337,-39.48,28.34,28.09,0.24,21951.41,0.24,91.03,0.99
152612,3/12/2015 23:14,-19.912,S,117.94,E,-19.912,S,117.94,E,337,-39.99,28.32,28.06,1.57,21952.98,0.97,91.07,1.63
152612,3/12/2015 23:45,-19.908,S,117.93,E,-19.908,S,117.93,E,337,-40.62,28.3,28.05,1.14,21954.12,0.51,91.09,2.21
152612,4/12/2015 5:38,-19.908,S,117.945,E,-19.908,S,117.945,E,338,-40.18,28.32,28.07,1.57,21955.69,5.89,91.34,0.27
152612,4/12/2015 10:42,-19.907,S,118.016,E,-19.907,S,118.016,E,338,-37.62,28.42,28.15,7.43,21963.12,5.07,91.55,1.46
152612,4/12/2015 10:43,-19.925,S,117.972,E,-19.925,S,117.972,E,338,-38.18,28.38,28.11,5.02,21968.14,0,91.55,1204.8
152612,4/12/2015 14:24,-19.918,S,117.995,E,-19.918,S,117.995,E,338,-37.92,28.41,28.13,2.53,21970.67,3.69,91.7,0.69
152612,4/12/2015 21:58,-19.894,S,117.967,E,-19.894,S,117.967,E,338,-40.35,28.34,28.09,3.97,21974.64,7.56,92.02,0.53
152612,4/12/2015 23:09,-19.911,S,117.972,E,-19.911,S,117.972,E,338,-39.02,28.37,28.1,1.96,21976.6,1.19,92.07,1.65
152612,5/12/2015 0:38,-19.894,S,117.959,E,-19.894,S,117.959,E,339,-40.82,28.33,28.08,2.33,21978.93,1.49,92.13,1.56
152612,5/12/2015 10:29,-19.916,S,117.993,E,-19.916,S,117.993,E,339,-38.04,28.4,28.13,4.32,21983.25,9.85,92.54,0.44
152612,5/12/2015 13:05,-19.955,S,117.964,E,-19.955,S,117.964,E,339,-35.86,28.4,28.12,5.3,21988.55,2.59,92.65,2.05
152612,5/12/2015 20:06,-19.891,S,117.946,E,-19.891,S,117.946,E,339,-41.54,28.31,28.07,7.37,21995.92,7.01,92.94,1.05
152612,5/12/2015 21:55,-19.918,S,117.956,E,-19.918,S,117.956,E,339,-38.92,28.35,28.09,3.18,21999.1,1.83,93.02,1.74
152612,6/12/2015 1:19,-19.91,S,117.926,E,-19.91,S,117.926,E,340,-40.58,28.3,28.04,3.26,22002.36,3.39,93.16,0.96
152612,6/12/2015 2:02,-19.917,S,117.958,E,-19.917,S,117.958,E,340,-38.98,28.35,28.09,3.44,22005.8,0.72,93.19,4.79
152612,6/12/2015 11:25,-19.946,S,117.932,E,-19.946,S,117.932,E,340,-38.24,28.33,28.04,4.22,22010.02,9.39,93.58,0.45
152612,6/12/2015 18:00,-19.967,S,117.974,E,-19.967,S,117.974,E,340,-34.98,28.42,28.14,4.98,22015,6.57,93.85,0.76
152612,6/12/2015 21:41,-19.916,S,117.957,E,-19.916,S,117.957,E,340,-39.06,28.35,28.09,5.95,22020.95,3.69,94.01,1.61
152612,7/12/2015 1:00,-19.914,S,117.968,E,-19.914,S,117.968,E,341,-39.08,28.36,28.1,1.17,22022.12,3.32,94.15,0.35
152612,7/12/2015 1:42,-19.911,S,117.954,E,-19.911,S,117.954,E,341,-39.6,28.34,28.08,1.5,22023.62,0.69,94.18,2.17
152612,7/12/2015 4:59,-19.908,S,117.99,E,-19.908,S,117.99,E,341,-38.52,28.39,28.12,3.78,22027.4,3.29,94.31,1.15
152612,7/12/2015 8:27,-19.938,S,117.992,E,-19.938,S,117.992,E,341,-36.57,28.42,28.13,3.35,22030.75,3.46,94.46,0.97
152612,7/12/2015 21:31,-19.916,S,117.954,E,-19.916,S,117.954,E,341,-39.07,28.34,28.09,4.67,22035.42,13.06,95,0.36
152612,7/12/2015 21:32,-19.915,S,117.951,E,-19.915,S,117.951,E,341,-39.19,28.34,28.08,0.33,22035.75,0.01,95,49.5
152612,7/12/2015 21:36,-19.917,S,117.959,E,-19.917,S,117.959,E,341,-38.98,28.35,28.09,0.87,22036.62,0.08,95,11.56
152612,7/12/2015 23:07,-19.917,S,117.96,E,-19.917,S,117.96,E,341,-38.98,28.35,28.1,0.1,22036.72,1.52,95.07,0.07
152612,7/12/2015 23:14,-19.921,S,117.964,E,-19.921,S,117.964,E,341,-38.74,28.36,28.1,0.61,22037.33,0.12,95.07,4.97
152612,8/12/2015 0:32,-19.929,S,117.967,E,-19.929,S,117.967,E,342,-38.24,28.38,28.11,0.94,22038.27,1.29,95.13,0.73
152612,8/12/2015 3:03,-19.965,S,117.941,E,-19.965,S,117.941,E,342,-36.15,28.36,28.07,4.84,22043.11,2.51,95.23,1.93
152612,8/12/2015 8:38,-19.905,S,117.936,E,-19.905,S,117.936,E,342,-40.65,28.31,28.06,6.7,22049.81,5.59,95.46,1.2
152612,8/12/2015 17:47,-19.935,S,117.963,E,-19.935,S,117.963,E,342,-37.82,28.37,28.11,4.37,22054.18,9.15,95.85,0.48
152612,8/12/2015 21:19,-19.93,S,117.975,E,-19.93,S,117.975,E,342,-37.7,28.39,28.12,1.37,22055.55,3.54,95.99,0.39
152612,9/12/2015 0:53,-19.916,S,117.958,E,-19.916,S,117.958,E,343,-39.06,28.35,28.09,2.37,22057.92,3.56,96.14,0.66
152612,9/12/2015 1:50,-19.935,S,117.975,E,-19.935,S,117.975,E,343,-37.35,28.39,28.12,2.76,22060.68,0.95,96.18,2.92
152612,9/12/2015 2:42,-19.948,S,117.945,E,-19.948,S,117.945,E,343,-37.42,28.35,28.07,3.46,22064.14,0.87,96.22,3.97
152612,9/12/2015 6:16,-19.918,S,117.945,E,-19.918,S,117.945,E,343,-39.22,28.33,28.07,3.34,22067.48,3.56,96.37,0.94
152612,9/12/2015 9:49,-19.903,S,117.973,E,-19.903,S,117.973,E,343,-39.44,28.36,28.1,3.37,22070.85,3.55,96.51,0.95
152612,9/12/2015 9:50,-19.915,S,117.958,E,-19.915,S,117.958,E,343,-39.15,28.35,28.09,2.06,22072.91,0.02,96.51,98.88
152612,9/12/2015 17:28,-19.892,S,117.916,E,-19.892,S,117.916,E,343,-42.48,28.28,28.05,5.09,22078,7.63,96.83,0.67
152612,9/12/2015 22:46,-19.922,S,117.941,E,-19.922,S,117.941,E,343,-39.22,28.33,28.06,4.24,22082.24,5.3,97.05,0.8
152612,10/12/2015 1:38,-19.928,S,117.941,E,-19.928,S,117.941,E,344,-38.86,28.33,28.06,0.67,22082.91,2.87,97.17,0.23
152612,10/12/2015 9:21,-19.92,S,117.953,E,-19.92,S,117.953,E,344,-38.8,28.35,28.09,1.54,22084.45,7.71,97.49,0.2
152612,10/12/2015 13:57,-19.941,S,117.976,E,-19.941,S,117.976,E,344,-36.78,28.4,28.12,3.36,22087.81,4.61,97.69,0.73
152612,10/12/2015 21:45,-19.903,S,117.944,E,-19.903,S,117.944,E,344,-40.7,28.32,28.07,5.4,22093.21,7.8,98.01,0.69
152612,10/12/2015 21:59,-19.906,S,117.935,E,-19.906,S,117.935,E,344,-40.6,28.31,28.06,1,22094.21,0.23,98.02,4.32
152612,10/12/2015 22:29,-19.907,S,117.938,E,-19.907,S,117.938,E,344,-40.46,28.31,28.06,0.33,22094.54,0.5,98.04,0.65
152612,10/12/2015 23:22,-19.912,S,117.941,E,-19.912,S,117.941,E,344,-39.95,28.32,28.06,0.64,22095.18,0.88,98.08,0.73
152612,11/12/2015 0:20,-19.942,S,117.977,E,-19.942,S,117.977,E,345,-36.66,29.17,28.12,5.03,22100.21,0.98,98.12,5.14
152612,11/12/2015 1:13,-19.943,S,117.979,E,-19.943,S,117.979,E,345,-36.53,29.17,28.13,0.24,22100.45,0.89,98.16,0.27
152612,11/12/2015 1:53,-19.944,S,118.025,E,-19.944,S,118.025,E,345,-34.86,29.09,28.16,4.81,22105.26,0.66,98.18,7.3
152612,11/12/2015 5:52,-19.933,S,118.018,E,-19.933,S,118.018,E,345,-35.94,29.09,28.15,1.43,22106.69,3.98,98.35,0.36
152612,11/12/2015 9:22,-19.936,S,117.972,E,-19.936,S,117.972,E,345,-37.41,29.17,28.12,4.83,22111.52,3.51,98.49,1.38
152612,11/12/2015 10:27,-19.939,S,117.988,E,-19.939,S,117.988,E,345,-36.56,29.15,28.13,1.71,22113.23,1.08,98.54,1.59
152612,11/12/2015 10:27,-19.91,S,117.949,E,-19.91,S,117.949,E,345,-39.84,29.13,28.08,5.2,22118.43,0.01,98.54,813.91
152612,11/12/2015 12:48,-19.91,S,117.981,E,-19.91,S,117.981,E,345,-38.54,29.12,28.11,3.35,22121.78,2.35,98.64,1.43
152612,11/12/2015 20:44,-19.924,S,117.953,E,-19.924,S,117.953,E,345,-38.56,29.16,28.09,3.32,22125.1,7.93,98.97,0.42
152612,11/12/2015 21:39,-19.932,S,117.96,E,-19.932,S,117.96,E,345,-38.08,29.18,28.1,1.15,22126.25,0.91,99.01,1.26
152612,11/12/2015 22:52,-19.92,S,117.952,E,-19.92,S,117.952,E,345,-38.8,29.15,28.08,1.58,22127.83,1.21,99.06,1.3
152612,11/12/2015 23:54,-19.912,S,117.965,E,-19.912,S,117.965,E,345,-39.31,29.14,28.1,1.63,22129.46,1.04,99.1,1.56
152612,12/12/2015 5:41,-19.904,S,117.985,E,-19.904,S,117.985,E,346,-38.76,29.11,28.11,2.27,22131.73,5.77,99.34,0.39
152612,12/12/2015 10:49,-19.906,S,117.999,E,-19.906,S,117.999,E,346,-38.64,29.09,28.13,1.48,22133.21,5.14,99.56,0.29
152612,12/12/2015 16:58,-19.905,S,117.977,E,-19.905,S,117.977,E,346,-39.08,29.12,28.11,2.31,22135.52,6.15,99.81,0.38
152612,13/12/2015 2:07,-19.927,S,118.005,E,-19.927,S,118.005,E,347,-37.08,29.11,28.14,3.82,22139.34,9.14,100.19,0.42
152612,13/12/2015 9:19,-19.883,S,117.921,E,-19.883,S,117.921,E,347,-42.76,29.09,28.06,10.06,22149.4,7.2,100.49,1.4
152612,13/12/2015 20:37,-19.862,S,117.926,E,-19.862,S,117.926,E,347,-43.72,29.07,28.06,2.4,22151.8,11.3,100.96,0.21
152612,13/12/2015 22:25,-19.902,S,117.926,E,-19.902,S,117.926,E,347,-41.27,29.1,28.05,4.45,22156.25,1.8,101.04,2.48
152612,14/12/2015 0:53,-19.904,S,117.94,E,-19.904,S,117.94,E,348,-40.66,29.11,28.06,1.48,22157.73,2.46,101.14,0.6
152612,14/12/2015 9:10,-19.911,S,117.951,E,-19.911,S,117.951,E,348,-39.66,29.14,28.08,1.39,22159.12,8.29,101.49,0.17
152612,14/12/2015 18:15,-19.911,S,117.953,E,-19.911,S,117.953,E,348,-39.62,29.14,28.08,0.21,22159.33,9.09,101.87,0.02
152612,14/12/2015 21:20,-19.903,S,117.964,E,-19.903,S,117.964,E,348,-39.95,29.13,28.09,1.46,22160.79,3.08,101.99,0.47
152612,14/12/2015 22:03,-19.903,S,117.954,E,-19.903,S,117.954,E,348,-40.44,29.13,28.08,1.05,22161.84,0.72,102.02,1.45
152612,15/12/2015 1:25,-19.905,S,117.966,E,-19.905,S,117.966,E,349,-39.73,29.13,28.09,1.28,22163.12,3.37,102.16,0.38
152612,15/12/2015 2:11,-19.899,S,117.951,E,-19.899,S,117.951,E,349,-41,29.12,28.08,1.71,22164.83,0.76,102.2,2.24
152612,15/12/2015 10:14,-19.884,S,117.909,E,-19.884,S,117.909,E,349,-42.96,29.09,28.05,4.7,22169.53,8.04,102.53,0.58
152612,15/12/2015 14:02,-19.89,S,117.93,E,-19.89,S,117.93,E,349,-41.8,29.09,28.06,2.3,22171.83,3.79,102.69,0.61
152612,15/12/2015 19:56,-19.94,S,117.958,E,-19.94,S,117.958,E,349,-37.41,29.2,28.11,6.29,22178.12,5.91,102.94,1.06
152612,15/12/2015 19:57,-19.936,S,117.967,E,-19.936,S,117.967,E,349,-37.66,29.18,28.11,1.04,22179.16,0.02,102.94,55.06
152612,15/12/2015 21:32,-19.903,S,117.942,E,-19.903,S,117.942,E,349,-40.73,29.11,28.07,4.51,22183.67,1.58,103,2.85
152612,15/12/2015 21:36,-19.906,S,117.944,E,-19.906,S,117.944,E,349,-40.41,29.12,28.07,0.39,22184.06,0.07,103,5.78
152612,16/12/2015 1:14,-19.914,S,117.891,E,-19.914,S,117.891,E,350,-41.7,29.05,27.98,5.62,22189.68,3.63,103.16,1.55
152612,16/12/2015 8:26,-19.962,S,117.922,E,-19.962,S,117.922,E,350,-37.05,29.1,28,6.25,22195.93,7.2,103.46,0.87
152612,16/12/2015 9:26,-19.905,S,117.94,E,-19.905,S,117.94,E,350,-40.58,29.11,28.06,6.62,22202.55,1.01,103.5,6.57
152612,16/12/2015 12:40,-19.931,S,117.953,E,-19.931,S,117.953,E,350,-38.14,29.17,28.09,3.2,22205.75,3.23,103.63,0.99
152612,16/12/2015 21:28,-19.918,S,117.946,E,-19.918,S,117.946,E,350,-39.16,29.14,28.07,1.62,22207.37,8.79,104,0.18
152612,16/12/2015 21:54,-19.919,S,117.951,E,-19.919,S,117.951,E,350,-38.86,29.15,28.08,0.53,22207.9,0.43,104.02,1.23
152612,16/12/2015 22:50,-19.932,S,117.949,E,-19.932,S,117.949,E,350,-38.14,29.16,28.08,1.46,22209.36,0.93,104.06,1.56
152612,16/12/2015 23:36,-19.868,S,117.941,E,-19.868,S,117.941,E,350,-42.92,29.08,28.07,7.17,22216.53,0.77,104.09,9.25
152612,17/12/2015 0:43,-19.854,S,117.94,E,-19.854,S,117.94,E,351,-43.76,29.06,28.06,1.56,22218.09,1.11,104.13,1.41
152612,17/12/2015 8:59,-19.894,S,117.95,E,-19.894,S,117.95,E,351,-41.36,29.11,28.07,4.57,22222.66,8.27,104.48,0.55
152612,17/12/2015 9:29,-19.902,S,117.946,E,-19.902,S,117.946,E,351,-40.79,29.12,28.07,0.98,22223.64,0.51,104.5,1.94
152612,17/12/2015 9:53,-19.904,S,117.948,E,-19.904,S,117.948,E,351,-40.55,29.12,28.07,0.31,22223.95,0.4,104.52,0.77
152612,17/12/2015 10:40,-19.9,S,117.93,E,-19.9,S,117.93,E,351,-41.2,29.1,28.05,1.94,22225.89,0.78,104.55,2.5
152612,17/12/2015 11:09,-19.897,S,117.923,E,-19.897,S,117.923,E,351,-41.8,29.09,28.05,0.81,22226.7,0.49,104.57,1.66
152612,17/12/2015 13:20,-19.895,S,117.908,E,-19.895,S,117.908,E,351,-42.3,29.08,28.04,1.59,22228.29,2.18,104.66,0.73
152612,17/12/2015 17:48,-19.87,S,117.886,E,-19.87,S,117.886,E,351,-44.64,29.09,28.06,3.61,22231.9,4.47,104.85,0.81
152612,17/12/2015 20:41,-19.898,S,117.899,E,-19.898,S,117.899,E,351,-42.18,29.07,28.02,3.4,22235.3,2.88,104.97,1.18
152612,17/12/2015 22:52,-19.89,S,117.921,E,-19.89,S,117.921,E,351,-42.34,29.09,28.05,2.47,22237.77,2.19,105.06,1.13
152612,18/12/2015 0:25,-19.891,S,117.921,E,-19.891,S,117.921,E,352,-42.28,29.09,28.05,0.11,22237.88,1.55,105.12,0.07
152612,18/12/2015 1:20,-19.908,S,117.896,E,-19.908,S,117.896,E,352,-41.76,29,28,3.23,22241.11,0.91,105.16,3.56
152612,18/12/2015 7:53,-19.92,S,117.861,E,-19.92,S,117.861,E,352,-42.14,28.97,27.93,3.9,22245.01,6.56,105.43,0.59
152612,18/12/2015 10:06,-19.91,S,117.964,E,-19.91,S,117.964,E,352,-39.46,29.14,28.1,10.84,22255.85,2.21,105.53,4.91
152612,18/12/2015 20:21,-19.918,S,117.981,E,-19.918,S,117.981,E,352,-38.06,29.13,28.12,1.99,22257.84,10.25,105.95,0.19
152612,18/12/2015 21:59,-19.909,S,117.946,E,-19.909,S,117.946,E,352,-40.05,29.13,28.07,3.8,22261.64,1.63,106.02,2.33
152612,19/12/2015 9:32,-19.921,S,117.874,E,-19.921,S,117.874,E,353,-41.63,27.14,27.94,7.65,22269.29,11.55,106.5,0.66
152612,19/12/2015 9:32,-19.92,S,117.855,E,-19.92,S,117.855,E,353,-42.5,27.11,27.92,1.99,22271.28,0.01,106.5,311.48
152612,19/12/2015 14:09,-19.921,S,117.863,E,-19.921,S,117.863,E,353,-41.96,27.12,27.93,0.84,22272.12,4.62,106.69,0.18
152612,19/12/2015 17:25,-19.891,S,117.878,E,-19.891,S,117.878,E,353,-43.54,27.25,28.02,3.69,22275.81,3.27,106.83,1.13
152612,19/12/2015 19:00,-19.902,S,117.942,E,-19.902,S,117.942,E,353,-40.82,27.32,28.07,6.81,22282.62,1.59,106.9,4.29
152612,19/12/2015 21:57,-19.909,S,117.971,E,-19.909,S,117.971,E,353,-39.2,27.33,28.1,3.13,22285.75,2.94,107.02,1.06
152612,19/12/2015 22:30,-19.905,S,117.962,E,-19.905,S,117.962,E,353,-39.9,27.34,28.09,1.04,22286.79,0.56,107.04,1.87
152612,19/12/2015 23:42,-19.881,S,117.975,E,-19.881,S,117.975,E,353,-41.14,27.37,28.09,3,22289.79,1.19,107.09,2.51
152612,20/12/2015 0:27,-19.887,S,117.977,E,-19.887,S,117.977,E,354,-40.64,27.36,28.1,0.7,22290.49,0.75,107.12,0.94
152612,20/12/2015 9:09,-19.958,S,117.996,E,-19.958,S,117.996,E,354,-34.76,27.28,28.14,8.15,22298.64,8.71,107.49,0.94
152612,20/12/2015 10:04,-19.952,S,117.991,E,-19.952,S,117.991,E,354,-35.42,27.28,28.14,0.85,22299.49,0.92,107.52,0.93
152612,20/12/2015 18:54,-19.925,S,118.035,E,-19.925,S,118.035,E,354,-35.95,27.34,28.17,5.5,22304.99,8.83,107.89,0.62
152612,20/12/2015 22:19,-19.924,S,118.029,E,-19.924,S,118.029,E,354,-36.23,27.34,28.16,0.64,22305.63,3.41,108.03,0.19
152612,20/12/2015 22:47,-19.936,S,118.044,E,-19.936,S,118.044,E,354,-34.84,27.35,28.17,2.06,22307.69,0.47,108.05,4.37
152612,20/12/2015 23:03,-19.933,S,117.951,E,-19.933,S,117.951,E,354,-38.02,27.27,28.09,9.74,22317.43,0.26,108.06,37.3
152612,21/12/2015 5:40,-19.902,S,117.952,E,-19.902,S,117.952,E,355,-40.65,27.33,28.08,3.45,22320.88,6.62,108.34,0.52
152612,21/12/2015 8:32,-19.885,S,117.924,E,-19.885,S,117.924,E,355,-42.46,27.33,28.06,3.49,22324.37,2.86,108.46,1.22
152612,21/12/2015 9:06,-19.927,S,117.931,E,-19.927,S,117.931,E,355,-39.38,27.24,28.04,4.73,22329.1,0.58,108.48,8.17
152612,21/12/2015 10:09,-19.924,S,117.991,E,-19.924,S,117.991,E,355,-37.56,27.32,28.13,6.29,22335.39,1.04,108.53,6.02
152612,21/12/2015 12:36,-19.929,S,117.997,E,-19.929,S,117.997,E,355,-37.26,27.32,28.13,0.84,22336.23,2.45,108.63,0.34
152612,21/12/2015 22:27,-19.924,S,117.93,E,-19.924,S,117.93,E,355,-39.56,27.24,28.04,7.03,22343.26,9.85,109.04,0.71
152612,22/12/2015 0:41,-19.896,S,117.943,E,-19.896,S,117.943,E,356,-41.24,27.33,28.07,3.4,22346.66,2.24,109.13,1.52
152612,22/12/2015 1:28,-19.912,S,117.972,E,-19.912,S,117.972,E,356,-38.96,27.33,28.1,3.52,22350.18,0.78,109.17,4.49
152612,22/12/2015 13:08,-19.983,S,118.171,E,-19.983,S,118.171,E,356,-27.77,27.89,28.34,22.27,22372.45,11.67,109.65,1.91
152612,22/12/2015 21:49,-19.909,S,117.956,E,-19.909,S,117.956,E,356,-39.75,27.32,28.09,23.96,22396.41,8.68,110.01,2.76
